/home/ubuntu/work/nose-fc-14-fc-27/research/fc27-obb-upload/extracted/obb/com.ea.gp.fifaworld/main.13.com.ea.gp.fifaworld.obb	BIG4	1495716117	18768	18768	1092014
/home/ubuntu/work/nose-fc-14-fc-27/research/fc27-obb-upload/extracted/obb/com.ea.gp.fifaworld/patch.26.com.ea.gp.fifaworld.obb	BIG4	102869675	2562	2562	123348
